segment,timestamp,t_in_c,t_iw_c,t_ow_c,r_in_iw,r_iw_ow,r_ow_oa,r_in_oa,c_in,c_w,alpha_ghi_outer_wall,alpha_ghi_inner_wall
train,2018-08-08 16:50:00,24.003657572603764,24.440513987861586,25.726466704619554,0.7509141870363449,0.6757708376117049,0.8574894745459335,2.058048094079033,12.585354339192214,19.994326131172635,0.4071810830038024,0.49763977744105364
train,2018-08-08 16:55:00,23.997774230277745,24.45653602100154,25.708784013524774,0.7509092983683537,0.6757580126640952,0.857491761196794,2.058045129388763,12.585378100732106,19.9944120836867,0.40717336323016984,0.4976752336389402
train,2018-08-08 17:00:00,23.9909423462243,24.472131647329064,25.687788511933896,0.7508888627704021,0.675703856774673,0.8575014841012902,2.058032702087533,12.585482980099899,19.99476530193957,0.4071413325280663,0.497821622378633
train,2018-08-08 17:05:00,23.98434359083298,24.487729329177466,25.66755519967324,0.750852688343847,0.6756080784281311,0.8575187375519674,2.0580107475707163,12.585675877418229,19.99537709298123,0.40708556756060943,0.4980750751644002
train,2018-08-08 17:10:00,23.977945550747123,24.502897964063813,25.648064110961872,0.7508001475033772,0.6754704389569337,0.8575435353263096,2.0579790541250653,12.58596298878883,19.99624322773328,0.40700652144895516,0.4984320511709958
train,2018-08-08 17:15:00,23.971797798871922,24.517655644200385,25.629293337523407,0.7507304362938019,0.6752912798767858,0.8575757218412245,2.0579374147556155,12.586348637495702,19.99736011352674,0.4069048217248413,0.49888802004524524
train,2018-08-08 17:20:00,23.965888657433805,24.5322206130253,25.61122298223011,0.7506424894299445,0.6750711183372241,0.8576150519414333,2.0578855541432666,12.58683616096197,19.998726814714935,0.40678102525846954,0.4994385145661703
train,2018-08-08 17:25:00,23.960239987531804,24.546403989650795,25.593833870716267,0.7505351148394183,0.6748108512671541,0.8576611613741809,2.0578232021080676,12.587427409810632,20.0,0.40663573154002963,0.5
train,2018-08-08 17:30:00,23.954865549396605,24.56022141625664,25.577106043895792,0.7504070383072766,0.6745116967738165,0.8577135840891242,2.0577501042844317,12.588122860547948,20.0,0.4064695526721817,0.5
train,2018-08-08 17:35:00,23.94977019440978,24.5738903788546,25.560863821398595,0.7502569268570236,0.6741751252932118,0.8577717750997844,2.0576660207511406,12.588921805990882,20.0,0.40628310543839263,0.5
train,2018-08-08 17:40:00,23.94501607674049,24.587018264794615,25.545092650300987,0.750083610466823,0.6738032664514371,0.8578350513279956,2.0575708569220366,12.589821192598937,20.0,0.4060772941199678,0.5
train,2018-08-08 17:45:00,23.940626401093557,24.599619943922992,25.52977622996394,0.7498860567239028,0.6733986284072783,0.8579026501981644,2.0574646178546683,12.590816344517268,20.0,0.40585319071115994,0.5
train,2018-08-08 17:50:00,23.936563843757764,24.611907951847623,25.514900118812005,0.7496632156873918,0.6729636161299493,0.8579738206713952,2.057347286556739,12.591902409708595,20.0,0.40561178450921975,0.5
train,2018-08-08 17:55:00,23.932834850759377,24.62369356863363,25.500450463153182,0.7494141845959915,0.672500829579164,0.8580477797798957,2.05721892060627,12.593073537174504,20.0,0.40535417068474583,0.5
train,2018-08-08 18:00:00,23.929418944409296,24.63499035213608,25.486412726822664,0.7491381504023822,0.6720128354362568,0.8581237555409725,2.0570795985958217,12.594323603587226,20.0,0.40508144418635245,0.5
train,2018-08-08 18:05:00,23.92612470991444,24.64621239606097,25.471975109936995,0.7488340270687053,0.6715008272149813,0.858201259545023,2.0569292034084286,12.59564984337987,20.0,0.40479393661914187,0.5
train,2018-08-08 18:10:00,23.92284842567684,24.65691880467989,25.45714379798647,0.7485003613636706,0.670965231117223,0.8582799224712883,2.0567673817763668,12.597051796943134,20.0,0.4044915474030933,0.5
train,2018-08-08 18:15:00,23.91956612594394,24.66711467725808,25.441922241538318,0.7481356225485127,0.6704063262238484,0.8583593888911122,2.056593731252243,12.598529429480497,20.0,0.4041741104415519,0.5
train,2018-08-08 18:20:00,23.91626836426045,24.676804891888114,25.42631394463731,0.747738250633971,0.6698243520742294,0.8584392996839575,2.0564078320694685,12.600082806320392,20.0,0.4038414584758482,0.5
train,2018-08-08 18:25:00,23.9129587149175,24.68599408219905,25.410322476904362,0.7473067152372059,0.6692196115953359,0.8585192772642325,2.056209282118844,12.601711761253116,20.0,0.4034934863180275,0.5
train,2018-08-08 18:30:00,23.90963021169588,24.694686808436998,25.393951448461877,0.7468394683963603,0.6685923843090317,0.8585989383746397,2.0559976678196374,12.603416185264223,20.0,0.40313010374525543,0.5
train,2018-08-08 18:35:00,23.90636226369324,24.702499617630192,25.37713420322716,0.7463354126128928,0.6679436230555837,0.8586778027746114,2.0557728265389494,12.605193637800665,20.0,0.4027516937241751,0.5
train,2018-08-08 18:40:00,23.903173131590076,24.709746698426596,25.35987348661674,0.7457936536320946,0.6672744723024148,0.8587553678068061,2.0555346882932453,12.607040933848468,20.0,0.402358870286837,0.5
train,2018-08-08 18:45:00,23.90007004513241,24.71643276230119,25.34217401004378,0.745213435633251,0.6665861681596758,0.8588311272942012,2.055283239088227,12.608954481919067,20.0,0.4019524140332513,0.5
train,2018-08-08 18:50:00,23.89707674078477,24.72241347260549,25.32403959531693,0.7445942568290072,0.665880167855997,0.8589045583283923,2.0550185795985914,12.61092981398946,20.0,0.40153336202350104,0.5
train,2018-08-08 18:55:00,23.894178187480396,24.727846026014188,25.305474089537615,0.7439356630737757,0.6651578338836326,0.8589751619054979,2.05474080606502,12.612962698552396,20.0,0.40110282094403343,0.5
train,2018-08-08 19:00:00,23.891749656298618,24.732732519837718,25.2864826571959,0.7432397006574549,0.6644236329659233,0.8590421269829044,2.054451332106567,12.615037632718,20.0,0.40066390911695804,0.5
train,2018-08-08 19:05:00,23.889009776172863,24.735699292136424,25.26414227776864,0.7425055950714415,0.663676101101026,0.8591055753950144,2.0541501252470726,12.617157602277219,20.0,0.40021658319042885,0.5
train,2018-08-08 19:10:00,23.885846113606764,24.73828218348737,25.239144072787358,0.7417305693601599,0.6629116891738984,0.8591657904841872,2.053836258388927,12.619332368077435,20.0,0.39975986987415635,0.5
train,2018-08-08 19:15:00,23.882202932283338,24.740456012531492,25.211545339403287,0.7409126862383751,0.662127825579892,0.8592229357410553,2.0535091500377964,12.621569389696344,20.0,0.3992933679076614,0.5
train,2018-08-08 19:20:00,23.878169574129267,24.741872090420582,25.181400194317042,0.7400499858536277,0.6613221770429218,0.859277106314512,2.0531683200431043,12.623874906865526,20.0,0.398816851302583,0.5
train,2018-08-08 19:25:00,23.873645974267507,24.742840645290897,25.148761661522293,0.7391397417239606,0.660491605333634,0.8593284323571476,2.052812937029971,12.626258239369514,20.0,0.39832965090154043,0.5
train,2018-08-08 19:30:00,23.868541481716687,24.74334020376487,25.113683778465766,0.7381784829420637,0.6596322518055306,0.8593770649043125,2.0524418392177584,12.628731611734977,20.0,0.3978307050956982,0.5
train,2018-08-08 19:35:00,23.862754373911656,24.743968588064156,25.076223519897752,0.7371618529303224,0.6587394490917236,0.8594231814311838,2.052053471221247,12.631310677863949,20.0,0.3973184873460718,0.5
train,2018-08-08 19:40:00,23.856350876210634,24.74407145475436,25.03643675501309,0.7360858295714732,0.6578091078929409,0.8594668753545415,2.051646508586023,12.634009310577124,20.0,0.39679183798183965,0.5
train,2018-08-08 19:45:00,23.84939141825879,24.743628995698625,24.99437449261005,0.7349467810673374,0.6568376515438445,0.8595081665184604,2.051219867710981,12.636839737159917,20.0,0.39624996062748646,0.5
train,2018-08-08 19:50:00,23.84184619234432,24.742931228925713,24.950088925474734,0.7337408100699894,0.6558212637141845,0.859547066682332,2.0507723652807197,12.63981550358999,20.0,0.3956919583331365,0.5
train,2018-08-08 19:55:00,23.833762615647903,24.741643587903276,24.903631368201207,0.7324643393308454,0.6547565430963531,0.8595835343895857,2.050303018979235,12.64294891120782,20.0,0.3951172058974185,0.5
train,2018-08-08 20:00:00,23.825182142902523,24.739748544165117,24.85505038617182,0.7311141189086906,0.653640451651772,0.8596174808730286,2.049811043585772,12.646251137264269,20.0,0.39452533018179736,0.5
train,2018-08-08 20:05:00,23.817057822940654,24.73728342792934,24.80758492425247,0.7296908720707251,0.6524780322423298,0.8596476958841279,2.049297337379928,12.64970662004051,20.0,0.3939204513228718,0.5
train,2018-08-08 20:10:00,23.80937805394709,24.73422883769969,24.761206112501593,0.7281952732438708,0.6512743891527595,0.8596729530888061,2.0487627607040606,12.653299244032455,20.0,0.3933066758702513,0.5
train,2018-08-08 20:15:00,23.802130774237426,24.73060649276185,24.71588524015055,0.7266279985957973,0.6500346471117965,0.8596920241759921,2.048208149966518,12.657012510361122,20.0,0.3926880734465585,0.5
train,2018-08-08 20:20:00,23.79530223422275,24.72643760135876,24.67159399844986,0.7249897548966441,0.6487639035075038,0.8597036925991045,2.047634322783163,12.660829743843356,20.0,0.39206864722759255,0.5
train,2018-08-08 20:25:00,23.78887815132402,24.72174292262496,24.628304462667693,0.723281308829678,0.647467193566566,0.8597067651492036,2.0470420851795974,12.664734248183123,20.0,0.3914523123109663,0.5
train,2018-08-08 20:30:00,23.782843884891058,24.71654282179786,24.585989080419747,0.7215035103515421,0.6461494599885726,0.8597000820098512,2.046432237315039,12.668709443606346,20.0,0.3908428771606494,0.5
train,2018-08-08 20:35:00,23.777264573037726,24.71035002476186,24.544617173585586,0.7196580188129296,0.6448162152729509,0.8596824856642362,2.045805940176891,12.672735852374563,20.0,0.39024443838417233,0.5
train,2018-08-08 20:40:00,23.772091936324053,24.703704408433403,24.504158679842735,0.7177464403995946,0.6434724951111797,0.859652887847469,2.045164243975327,12.67679565502568,20.0,0.38966082968560956,0.5
train,2018-08-08 20:45:00,23.767283446784347,24.696625473842253,24.464587326147026,0.7157703066041452,0.6421229177984998,0.859610274554215,2.044508091144279,12.680872573217801,20.0,0.3890956038210177,0.5
